src,dst,syn_count,nt,sign,weight
508,1697,16,ACH,1.0,2.833213344056216
1442,256,12,GABA,-1.0,-2.5649493574615367
1053,319,5,ACH,1.0,1.791759469228055
791,1531,7,GABA,-1.0,-2.0794415416798357
689,699,8,ACH,1.0,2.1972245773362196
1069,1854,5,ACH,1.0,1.791759469228055
1621,565,5,ACH,1.0,1.791759469228055
662,776,7,GABA,-1.0,-2.0794415416798357
287,333,7,ACH,1.0,2.0794415416798357
1862,210,81,ACH,1.0,4.406719247264253
537,784,10,ACH,1.0,2.3978952727983707
1331,1015,5,GABA,-1.0,-1.791759469228055
344,1824,11,ACH,1.0,2.4849066497880004
1708,741,19,ACH,1.0,2.995732273553991
485,136,8,GABA,-1.0,-2.1972245773362196
190,1411,58,ACH,1.0,4.07753744390572
311,121,27,GLUT,-1.0,-3.332204510175204
1315,1017,5,GABA,-1.0,-1.791759469228055
1581,1484,10,GABA,-1.0,-2.3978952727983707
851,1057,16,GABA,-1.0,-2.833213344056216
1848,1602,32,GABA,-1.0,-3.4965075614664802
694,1443,14,GABA,-1.0,-2.70805020110221
947,1127,68,ACH,1.0,4.23410650459726
378,1004,6,GABA,-1.0,-1.9459101490553132
60,982,8,ACH,1.0,2.1972245773362196
1016,1245,14,ACH,1.0,2.70805020110221
1683,5,8,ACH,1.0,2.1972245773362196
443,729,15,ACH,1.0,2.772588722239781
244,1199,9,ACH,1.0,2.302585092994046
857,1345,5,GABA,-1.0,-1.791759469228055
1330,623,7,ACH,1.0,2.0794415416798357
947,1417,25,ACH,1.0,3.258096538021482
453,561,184,ACH,1.0,5.220355825078324
827,589,5,GLUT,-1.0,-1.791759469228055
1717,117,8,GABA,-1.0,-2.1972245773362196
210,1622,15,GABA,-1.0,-2.772588722239781
122,146,9,ACH,1.0,2.302585092994046
1235,1846,16,ACH,1.0,2.833213344056216
1458,474,7,GABA,-1.0,-2.0794415416798357
1515,443,30,GABA,-1.0,-3.4339872044851463
1600,175,6,ACH,1.0,1.9459101490553132
865,771,5,ACH,1.0,1.791759469228055
632,1639,6,GABA,-1.0,-1.9459101490553132
1529,5,19,GABA,-1.0,-2.995732273553991
597,1687,6,ACH,1.0,1.9459101490553132
688,1845,13,ACH,1.0,2.6390573296152584
208,1568,13,ACH,1.0,2.6390573296152584
1316,262,7,ACH,1.0,2.0794415416798357
1410,1109,13,ACH,1.0,2.6390573296152584
804,1573,51,ACH,1.0,3.9512437185814275
589,1113,9,GABA,-1.0,-2.302585092994046
742,188,41,GABA,-1.0,-3.7376696182833684
909,698,72,GABA,-1.0,-4.290459441148391
1675,462,35,GABA,-1.0,-3.58351893845611
189,804,37,GABA,-1.0,-3.6375861597263857
861,1279,10,GABA,-1.0,-2.3978952727983707
925,367,14,ACH,1.0,2.70805020110221
122,89,10,ACH,1.0,2.3978952727983707
347,639,45,ACH,1.0,3.828641396489095
91,809,5,ACH,1.0,1.791759469228055
205,160,8,GABA,-1.0,-2.1972245773362196
1306,262,15,ACH,1.0,2.772588722239781
266,691,27,ACH,1.0,3.332204510175204
908,384,8,GABA,-1.0,-2.1972245773362196
141,205,11,ACH,1.0,2.4849066497880004
514,306,27,GABA,-1.0,-3.332204510175204
846,655,45,ACH,1.0,3.828641396489095
1167,655,8,GLUT,-1.0,-2.1972245773362196
1754,455,54,GABA,-1.0,-4.007333185232471
33,950,79,GABA,-1.0,-4.382026634673881
735,338,5,ACH,1.0,1.791759469228055
477,1740,12,ACH,1.0,2.5649493574615367
965,795,7,GABA,-1.0,-2.0794415416798357
1671,598,9,ACH,1.0,2.302585092994046
1707,1318,8,ACH,1.0,2.1972245773362196
1702,223,5,GABA,-1.0,-1.791759469228055
372,95,36,ACH,1.0,3.6109179126442243
73,643,6,ACH,1.0,1.9459101490553132
411,765,10,GABA,-1.0,-2.3978952727983707
1683,1113,14,ACH,1.0,2.70805020110221
1685,647,6,ACH,1.0,1.9459101490553132
86,5,11,GABA,-1.0,-2.4849066497880004
728,1697,17,ACH,1.0,2.8903717578961645
168,593,7,GABA,-1.0,-2.0794415416798357
139,1091,5,ACH,1.0,1.791759469228055
459,1134,29,GABA,-1.0,-3.4011973816621555
1,595,7,GABA,-1.0,-2.0794415416798357
1056,1597,8,ACH,1.0,2.1972245773362196
459,132,19,GABA,-1.0,-2.995732273553991
589,1812,39,GABA,-1.0,-3.6888794541139363
598,657,39,ACH,1.0,3.6888794541139363
482,1279,11,ACH,1.0,2.4849066497880004
1350,1273,5,ACH,1.0,1.791759469228055
1125,957,6,GABA,-1.0,-1.9459101490553132
304,1123,14,SER,1.0,2.70805020110221
1254,542,40,ACH,1.0,3.713572066704308
278,690,23,GABA,-1.0,-3.1780538303479458
445,500,8,ACH,1.0,2.1972245773362196
1634,524,37,ACH,1.0,3.6375861597263857
1605,1868,23,GABA,-1.0,-3.1780538303479458
1090,92,11,ACH,1.0,2.4849066497880004
1649,1619,13,ACH,1.0,2.6390573296152584
384,1509,21,ACH,1.0,3.091042453358316
443,201,6,ACH,1.0,1.9459101490553132
503,232,31,GABA,-1.0,-3.4657359027997265
384,1462,9,ACH,1.0,2.302585092994046
944,253,5,GABA,-1.0,-1.791759469228055
596,1768,9,ACH,1.0,2.302585092994046
1349,334,7,ACH,1.0,2.0794415416798357
783,1696,9,ACH,1.0,2.302585092994046
910,315,7,GABA,-1.0,-2.0794415416798357
1710,385,5,GLUT,-1.0,-1.791759469228055
1301,1843,26,ACH,1.0,3.295836866004329
5,1461,11,GABA,-1.0,-2.4849066497880004
1659,950,5,GABA,-1.0,-1.791759469228055
539,602,23,ACH,1.0,3.1780538303479458
260,112,9,ACH,1.0,2.302585092994046
463,626,26,ACH,1.0,3.295836866004329
85,411,10,ACH,1.0,2.3978952727983707
1702,1391,6,GABA,-1.0,-1.9459101490553132
1003,130,5,ACH,1.0,1.791759469228055
512,1045,16,ACH,1.0,2.833213344056216
1153,1691,11,ACH,1.0,2.4849066497880004
111,1268,8,ACH,1.0,2.1972245773362196
1753,179,15,ACH,1.0,2.772588722239781
1136,768,11,ACH,1.0,2.4849066497880004
1802,672,14,SER,1.0,2.70805020110221
1729,326,8,ACH,1.0,2.1972245773362196
615,880,21,ACH,1.0,3.091042453358316
6,630,7,ACH,1.0,2.0794415416798357
1131,1514,8,ACH,1.0,2.1972245773362196
920,1280,7,ACH,1.0,2.0794415416798357
545,217,16,ACH,1.0,2.833213344056216
656,1417,24,GABA,-1.0,-3.2188758248682006
1004,1655,5,GABA,-1.0,-1.791759469228055
1662,1826,9,ACH,1.0,2.302585092994046
393,632,6,ACH,1.0,1.9459101490553132
1017,655,33,ACH,1.0,3.5263605246161616
3,1113,22,ACH,1.0,3.1354942159291497
1483,18,6,ACH,1.0,1.9459101490553132
1548,49,56,GABA,-1.0,-4.04305126783455
548,784,7,ACH,1.0,2.0794415416798357
656,365,8,GABA,-1.0,-2.1972245773362196
488,449,6,ACH,1.0,1.9459101490553132
33,1362,5,GABA,-1.0,-1.791759469228055
1495,1484,12,GABA,-1.0,-2.5649493574615367
593,146,49,ACH,1.0,3.912023005428146
827,523,14,GLUT,-1.0,-2.70805020110221
514,877,79,GABA,-1.0,-4.382026634673881
368,805,13,ACH,1.0,2.6390573296152584
118,876,12,ACH,1.0,2.5649493574615367
1481,1016,6,GLUT,-1.0,-1.9459101490553132
1480,1134,14,ACH,1.0,2.70805020110221
582,909,65,ACH,1.0,4.189654742026425
522,921,6,GABA,-1.0,-1.9459101490553132
1404,1266,7,SER,1.0,2.0794415416798357
1153,467,29,ACH,1.0,3.4011973816621555
250,1129,7,ACH,1.0,2.0794415416798357
1716,1497,30,ACH,1.0,3.4339872044851463
1221,724,20,GABA,-1.0,-3.044522437723423
890,542,41,ACH,1.0,3.7376696182833684
1503,1199,6,ACH,1.0,1.9459101490553132
278,122,24,GABA,-1.0,-3.2188758248682006
1184,1165,8,GABA,-1.0,-2.1972245773362196
402,1286,14,ACH,1.0,2.70805020110221
688,1311,14,ACH,1.0,2.70805020110221
1127,1836,6,GABA,-1.0,-1.9459101490553132
1780,1383,8,ACH,1.0,2.1972245773362196
85,1862,22,ACH,1.0,3.1354942159291497
1078,16,6,ACH,1.0,1.9459101490553132
602,1090,11,GABA,-1.0,-2.4849066497880004
1570,1105,11,ACH,1.0,2.4849066497880004
1317,541,9,ACH,1.0,2.302585092994046
238,1437,6,ACH,1.0,1.9459101490553132
1365,58,7,ACH,1.0,2.0794415416798357
589,1057,20,GABA,-1.0,-3.044522437723423
23,1848,6,GABA,-1.0,-1.9459101490553132
1002,1484,98,ACH,1.0,4.59511985013459
1493,1338,29,ACH,1.0,3.4011973816621555
378,582,36,GABA,-1.0,-3.6109179126442243
834,493,18,ACH,1.0,2.9444389791664403
277,1069,6,GABA,-1.0,-1.9459101490553132
1748,1836,10,GABA,-1.0,-2.3978952727983707
1313,598,10,ACH,1.0,2.3978952727983707
33,515,11,GABA,-1.0,-2.4849066497880004
458,446,9,GABA,-1.0,-2.302585092994046
30,462,8,ACH,1.0,2.1972245773362196
768,1013,49,GABA,-1.0,-3.912023005428146
674,239,6,ACH,1.0,1.9459101490553132
1733,1624,9,ACH,1.0,2.302585092994046
199,573,8,ACH,1.0,2.1972245773362196
332,978,7,ACH,1.0,2.0794415416798357
1772,983,5,GABA,-1.0,-1.791759469228055
1170,1311,11,GABA,-1.0,-2.4849066497880004
1232,1215,40,GABA,-1.0,-3.713572066704308
1221,292,7,GABA,-1.0,-2.0794415416798357
172,6,5,ACH,1.0,1.791759469228055
437,768,7,ACH,1.0,2.0794415416798357
1681,1562,14,ACH,1.0,2.70805020110221
1080,1318,71,ACH,1.0,4.276666119016055
1780,1619,14,ACH,1.0,2.70805020110221
1054,1846,7,GABA,-1.0,-2.0794415416798357
146,1639,5,ACH,1.0,1.791759469228055
1336,1836,13,ACH,1.0,2.6390573296152584
27,143,44,GLUT,-1.0,-3.8066624897703196
1728,3,22,GABA,-1.0,-3.1354942159291497
1658,808,11,ACH,1.0,2.4849066497880004
938,1409,22,GABA,-1.0,-3.1354942159291497
1048,146,9,ACH,1.0,2.302585092994046
1242,493,9,GABA,-1.0,-2.302585092994046
1672,1697,9,ACH,1.0,2.302585092994046
1693,462,12,ACH,1.0,2.5649493574615367
805,782,12,ACH,1.0,2.5649493574615367
657,526,10,GABA,-1.0,-2.3978952727983707
101,338,6,ACH,1.0,1.9459101490553132
1049,1597,6,ACH,1.0,1.9459101490553132
145,759,5,ACH,1.0,1.791759469228055
376,1160,22,GABA,-1.0,-3.1354942159291497
1635,14,6,ACH,1.0,1.9459101490553132
1428,371,21,ACH,1.0,3.091042453358316
732,154,5,ACH,1.0,1.791759469228055
141,1622,11,ACH,1.0,2.4849066497880004
1359,639,5,GABA,-1.0,-1.791759469228055
146,242,6,ACH,1.0,1.9459101490553132
1783,1468,37,GLUT,-1.0,-3.6375861597263857
707,242,6,ACH,1.0,1.9459101490553132
1439,319,6,ACH,1.0,1.9459101490553132
869,880,13,ACH,1.0,2.6390573296152584
1812,1103,6,ACH,1.0,1.9459101490553132
1508,651,6,GABA,-1.0,-1.9459101490553132
1620,1432,10,GABA,-1.0,-2.3978952727983707
331,784,9,ACH,1.0,2.302585092994046
951,1271,6,GABA,-1.0,-1.9459101490553132
204,950,8,ACH,1.0,2.1972245773362196
1245,489,33,ACH,1.0,3.5263605246161616
1153,1660,9,ACH,1.0,2.302585092994046
735,523,8,ACH,1.0,2.1972245773362196
1014,1854,9,GLUT,-1.0,-2.302585092994046
1618,385,5,GABA,-1.0,-1.791759469228055
1391,346,8,ACH,1.0,2.1972245773362196
1547,819,34,ACH,1.0,3.5553480614894135
328,1836,22,ACH,1.0,3.1354942159291497
1221,794,9,GABA,-1.0,-2.302585092994046
1706,305,12,ACH,1.0,2.5649493574615367
836,1821,17,DA,1.0,2.8903717578961645
1123,338,8,ACH,1.0,2.1972245773362196
776,955,9,ACH,1.0,2.302585092994046
1613,884,7,GABA,-1.0,-2.0794415416798357
1376,1622,107,ACH,1.0,4.68213122712422
336,1582,7,GLUT,-1.0,-2.0794415416798357
17,1142,9,ACH,1.0,2.302585092994046
651,1559,7,ACH,1.0,2.0794415416798357
1620,701,6,GABA,-1.0,-1.9459101490553132
278,523,41,GABA,-1.0,-3.7376696182833684
146,14,6,ACH,1.0,1.9459101490553132
1023,390,27,GLUT,-1.0,-3.332204510175204
965,1623,28,GABA,-1.0,-3.367295829986474
432,573,5,ACH,1.0,1.791759469228055
433,1836,11,ACH,1.0,2.4849066497880004
384,306,20,ACH,1.0,3.044522437723423
768,1508,9,GABA,-1.0,-2.302585092994046
497,1575,5,ACH,1.0,1.791759469228055
835,589,5,GABA,-1.0,-1.791759469228055
517,1069,18,ACH,1.0,2.9444389791664403
1754,1350,57,GABA,-1.0,-4.060443010546419
522,510,17,GABA,-1.0,-2.8903717578961645
1686,1081,16,ACH,1.0,2.833213344056216
1706,620,5,ACH,1.0,1.791759469228055
1043,203,83,GLUT,-1.0,-4.430816798843313
484,470,20,ACH,1.0,3.044522437723423
1100,1126,8,ACH,1.0,2.1972245773362196
274,239,12,ACH,1.0,2.5649493574615367
1620,635,10,GABA,-1.0,-2.3978952727983707
395,22,16,ACH,1.0,2.833213344056216
781,1562,32,GABA,-1.0,-3.4965075614664802
674,204,9,ACH,1.0,2.302585092994046
446,355,5,ACH,1.0,1.791759469228055
1393,1311,6,ACH,1.0,1.9459101490553132
7,1443,19,ACH,1.0,2.995732273553991
1121,1127,11,GABA,-1.0,-2.4849066497880004
1512,653,23,ACH,1.0,3.1780538303479458
1165,1489,5,ACH,1.0,1.791759469228055
1123,1678,13,ACH,1.0,2.6390573296152584
1529,1605,11,GABA,-1.0,-2.4849066497880004
752,975,6,ACH,1.0,1.9459101490553132
658,919,6,ACH,1.0,1.9459101490553132
5,1109,10,GABA,-1.0,-2.3978952727983707
1345,413,5,ACH,1.0,1.791759469228055
1162,20,8,ACH,1.0,2.1972245773362196
442,204,20,ACH,1.0,3.044522437723423
1203,1045,7,ACH,1.0,2.0794415416798357
1858,1539,16,ACH,1.0,2.833213344056216
946,23,22,GABA,-1.0,-3.1354942159291497
1536,385,14,ACH,1.0,2.70805020110221
4,190,17,ACH,1.0,2.8903717578961645
1805,1182,155,GABA,-1.0,-5.049856007249537
1665,1717,12,ACH,1.0,2.5649493574615367
1696,1482,15,GABA,-1.0,-2.772588722239781
249,1432,5,ACH,1.0,1.791759469228055
70,1338,5,GABA,-1.0,-1.791759469228055
406,467,6,GABA,-1.0,-1.9459101490553132
336,385,8,GLUT,-1.0,-2.1972245773362196
1697,1846,6,ACH,1.0,1.9459101490553132
690,384,5,ACH,1.0,1.791759469228055
1336,1809,5,ACH,1.0,1.791759469228055
698,1850,6,GABA,-1.0,-1.9459101490553132
782,1238,7,ACH,1.0,2.0794415416798357
1004,1409,33,GABA,-1.0,-3.5263605246161616
1570,1560,6,ACH,1.0,1.9459101490553132
1364,1224,5,ACH,1.0,1.791759469228055
1041,629,6,ACH,1.0,1.9459101490553132
120,1318,9,ACH,1.0,2.302585092994046
1429,750,5,ACH,1.0,1.791759469228055
1417,733,42,ACH,1.0,3.7612001156935624
166,232,17,GABA,-1.0,-2.8903717578961645
1743,1073,5,ACH,1.0,1.791759469228055
805,1186,21,ACH,1.0,3.091042453358316
1483,1484,31,ACH,1.0,3.4657359027997265
1633,1853,5,ACH,1.0,1.791759469228055
194,534,12,ACH,1.0,2.5649493574615367
1829,1308,31,GABA,-1.0,-3.4657359027997265
420,1506,6,GABA,-1.0,-1.9459101490553132
378,1646,7,GABA,-1.0,-2.0794415416798357
276,1337,20,GABA,-1.0,-3.044522437723423
48,443,11,GABA,-1.0,-2.4849066497880004
219,1790,7,ACH,1.0,2.0794415416798357
1569,1313,18,ACH,1.0,2.9444389791664403
1085,1212,11,GABA,-1.0,-2.4849066497880004
1143,819,65,GABA,-1.0,-4.189654742026425
943,920,8,GLUT,-1.0,-2.1972245773362196
588,1515,11,ACH,1.0,2.4849066497880004
1246,1377,11,GLUT,-1.0,-2.4849066497880004
1310,493,48,GABA,-1.0,-3.8918202981106265
698,1623,10,GABA,-1.0,-2.3978952727983707
391,465,20,ACH,1.0,3.044522437723423
819,561,10,ACH,1.0,2.3978952727983707
819,92,7,ACH,1.0,2.0794415416798357
52,1142,6,ACH,1.0,1.9459101490553132
1859,819,7,ACH,1.0,2.0794415416798357
189,1043,6,GABA,-1.0,-1.9459101490553132
311,1838,30,GLUT,-1.0,-3.4339872044851463
143,414,10,ACH,1.0,2.3978952727983707
1772,808,41,GABA,-1.0,-3.7376696182833684
208,432,7,ACH,1.0,2.0794415416798357
705,1564,10,GABA,-1.0,-2.3978952727983707
238,1775,14,ACH,1.0,2.70805020110221
642,1867,5,ACH,1.0,1.791759469228055
462,1027,7,ACH,1.0,2.0794415416798357
914,742,9,ACH,1.0,2.302585092994046
381,384,46,GABA,-1.0,-3.8501476017100584
1814,347,8,ACH,1.0,2.1972245773362196
1681,1702,6,ACH,1.0,1.9459101490553132
510,1484,462,ACH,1.0,6.137727054086234
1425,1759,6,ACH,1.0,1.9459101490553132
118,1311,6,ACH,1.0,1.9459101490553132
1504,365,8,ACH,1.0,2.1972245773362196
1028,590,7,GABA,-1.0,-2.0794415416798357
1807,561,26,ACH,1.0,3.295836866004329
1435,89,16,ACH,1.0,2.833213344056216
1840,1112,5,ACH,1.0,1.791759469228055
489,593,5,GABA,-1.0,-1.791759469228055
1406,1377,12,GLUT,-1.0,-2.5649493574615367
1266,1850,8,ACH,1.0,2.1972245773362196
1409,588,10,ACH,1.0,2.3978952727983707
627,239,16,ACH,1.0,2.833213344056216
886,557,5,ACH,1.0,1.791759469228055
333,808,22,ACH,1.0,3.1354942159291497
688,1054,5,ACH,1.0,1.791759469228055
1242,805,20,GABA,-1.0,-3.044522437723423
931,1253,13,ACH,1.0,2.6390573296152584
937,961,24,ACH,1.0,3.2188758248682006
551,29,6,ACH,1.0,1.9459101490553132
313,300,51,ACH,1.0,3.9512437185814275
360,1049,15,ACH,1.0,2.772588722239781
1747,774,10,ACH,1.0,2.3978952727983707
411,1709,21,GABA,-1.0,-3.091042453358316
912,512,5,GABA,-1.0,-1.791759469228055
80,239,7,ACH,1.0,2.0794415416798357
524,1560,10,ACH,1.0,2.3978952727983707
288,471,12,GABA,-1.0,-2.5649493574615367
1221,1615,9,GABA,-1.0,-2.302585092994046
1620,1193,41,GABA,-1.0,-3.7376696182833684
433,141,7,ACH,1.0,2.0794415416798357
362,1531,7,ACH,1.0,2.0794415416798357
859,1775,28,ACH,1.0,3.367295829986474
1581,714,10,GABA,-1.0,-2.3978952727983707
307,1269,5,ACH,1.0,1.791759469228055
574,1026,25,GLUT,-1.0,-3.258096538021482
880,795,5,ACH,1.0,1.791759469228055
877,843,25,GABA,-1.0,-3.258096538021482
887,1867,15,GLUT,-1.0,-2.772588722239781
1445,1142,7,GABA,-1.0,-2.0794415416798357
1862,1605,41,ACH,1.0,3.7376696182833684
1465,556,13,ACH,1.0,2.6390573296152584
133,620,83,GABA,-1.0,-4.430816798843313
1129,412,7,ACH,1.0,2.0794415416798357
877,1386,35,GABA,-1.0,-3.58351893845611
979,951,38,ACH,1.0,3.6635616461296463
756,877,14,ACH,1.0,2.70805020110221
462,1850,47,ACH,1.0,3.871201010907891
401,1344,7,ACH,1.0,2.0794415416798357
876,384,20,GABA,-1.0,-3.044522437723423
461,67,5,ACH,1.0,1.791759469228055
1234,904,7,ACH,1.0,2.0794415416798357
1499,1658,8,ACH,1.0,2.1972245773362196
48,71,7,GABA,-1.0,-2.0794415416798357
1274,737,8,ACH,1.0,2.1972245773362196
754,1012,6,GABA,-1.0,-1.9459101490553132
1409,737,74,ACH,1.0,4.31748811353631
1022,1270,13,ACH,1.0,2.6390573296152584
1754,1466,108,GABA,-1.0,-4.6913478822291435
1506,256,5,ACH,1.0,1.791759469228055
1473,1222,6,ACH,1.0,1.9459101490553132
191,810,14,GABA,-1.0,-2.70805020110221
507,1687,15,ACH,1.0,2.772588722239781
774,347,11,GABA,-1.0,-2.4849066497880004
1818,1012,6,GABA,-1.0,-1.9459101490553132
1805,715,37,GABA,-1.0,-3.6375861597263857
1035,1800,7,ACH,1.0,2.0794415416798357
51,921,25,GABA,-1.0,-3.258096538021482
680,1462,102,GABA,-1.0,-4.634728988229636
1383,1453,14,ACH,1.0,2.70805020110221
1869,1581,5,ACH,1.0,1.791759469228055
1754,875,53,GABA,-1.0,-3.9889840465642745
768,626,39,GABA,-1.0,-3.6888794541139363
1121,372,45,GABA,-1.0,-3.828641396489095
57,89,20,ACH,1.0,3.044522437723423
563,1673,13,GABA,-1.0,-2.6390573296152584
1848,1856,56,GABA,-1.0,-4.04305126783455
1221,1035,7,GABA,-1.0,-2.0794415416798357
269,449,6,ACH,1.0,1.9459101490553132
1783,1446,76,GLUT,-1.0,-4.343805421853684
1365,977,19,ACH,1.0,2.995732273553991
1506,1462,17,ACH,1.0,2.8903717578961645
1640,188,6,GABA,-1.0,-1.9459101490553132
1515,117,21,GABA,-1.0,-3.091042453358316
88,192,6,ACH,1.0,1.9459101490553132
1001,804,25,GABA,-1.0,-3.258096538021482
242,1103,11,GABA,-1.0,-2.4849066497880004
705,1417,7,GABA,-1.0,-2.0794415416798357
664,52,25,ACH,1.0,3.258096538021482
437,118,9,ACH,1.0,2.302585092994046
1310,528,9,GABA,-1.0,-2.302585092994046
425,209,9,ACH,1.0,2.302585092994046
848,33,73,GABA,-1.0,-4.30406509320417
768,1169,36,GABA,-1.0,-3.6109179126442243
733,464,5,GABA,-1.0,-1.791759469228055
1716,853,19,ACH,1.0,2.995732273553991
1705,791,43,ACH,1.0,3.784189633918261
1405,1411,8,ACH,1.0,2.1972245773362196
259,277,6,ACH,1.0,1.9459101490553132
823,1099,14,ACH,1.0,2.70805020110221
111,602,9,ACH,1.0,2.302585092994046
1570,309,65,ACH,1.0,4.189654742026425
729,1273,7,GABA,-1.0,-2.0794415416798357
26,1023,23,ACH,1.0,3.1780538303479458
1651,1081,8,GABA,-1.0,-2.1972245773362196
1481,656,8,GLUT,-1.0,-2.1972245773362196
229,1602,7,ACH,1.0,2.0794415416798357
420,133,7,GABA,-1.0,-2.0794415416798357
1620,1367,7,GABA,-1.0,-2.0794415416798357
563,904,5,GABA,-1.0,-1.791759469228055
758,1508,20,GLUT,-1.0,-3.044522437723423
306,84,5,GABA,-1.0,-1.791759469228055
1567,465,17,ACH,1.0,2.8903717578961645
639,421,233,ACH,1.0,5.455321115357702
1033,1318,81,ACH,1.0,4.406719247264253
563,1233,19,GABA,-1.0,-2.995732273553991
1153,414,44,ACH,1.0,3.8066624897703196
1618,89,9,GABA,-1.0,-2.302585092994046
78,53,12,SER,1.0,2.5649493574615367
635,935,8,ACH,1.0,2.1972245773362196
1512,1729,5,ACH,1.0,1.791759469228055
1409,1241,7,ACH,1.0,2.0794415416798357
923,467,6,ACH,1.0,1.9459101490553132
1783,15,16,GLUT,-1.0,-2.833213344056216
383,1702,24,SER,1.0,3.2188758248682006
1372,713,13,ACH,1.0,2.6390573296152584
1499,524,5,ACH,1.0,1.791759469228055
113,1187,7,ACH,1.0,2.0794415416798357
328,1728,11,ACH,1.0,2.4849066497880004
1091,1216,7,ACH,1.0,2.0794415416798357
533,1319,37,ACH,1.0,3.6375861597263857
1618,194,5,GABA,-1.0,-1.791759469228055
1145,1172,6,ACH,1.0,1.9459101490553132
1304,557,8,DA,1.0,2.1972245773362196
1044,1232,7,ACH,1.0,2.0794415416798357
780,880,33,ACH,1.0,3.5263605246161616
835,270,31,GABA,-1.0,-3.4657359027997265
697,846,6,ACH,1.0,1.9459101490553132
1247,1103,20,ACH,1.0,3.044522437723423
1602,403,7,ACH,1.0,2.0794415416798357
1582,1011,14,GABA,-1.0,-2.70805020110221
1157,1032,8,ACH,1.0,2.1972245773362196
931,159,15,ACH,1.0,2.772588722239781
992,1212,5,ACH,1.0,1.791759469228055
59,1540,5,ACH,1.0,1.791759469228055
678,1331,8,GABA,-1.0,-2.1972245773362196
205,935,12,GABA,-1.0,-2.5649493574615367
627,1240,8,ACH,1.0,2.1972245773362196
1632,912,10,ACH,1.0,2.3978952727983707
1377,435,17,ACH,1.0,2.8903717578961645
1344,1115,5,ACH,1.0,1.791759469228055
459,1105,18,GABA,-1.0,-2.9444389791664403
399,1321,7,ACH,1.0,2.0794415416798357
725,1028,10,ACH,1.0,2.3978952727983707
1044,188,6,ACH,1.0,1.9459101490553132
1311,1610,17,ACH,1.0,2.8903717578961645
647,1216,15,ACH,1.0,2.772588722239781
302,742,8,ACH,1.0,2.1972245773362196
370,1596,7,GABA,-1.0,-2.0794415416798357
1844,384,20,GABA,-1.0,-3.044522437723423
1869,185,13,ACH,1.0,2.6390573296152584
1589,87,19,ACH,1.0,2.995732273553991
779,1845,8,ACH,1.0,2.1972245773362196
219,565,10,ACH,1.0,2.3978952727983707
1517,1003,5,GABA,-1.0,-1.791759469228055
1482,1504,6,ACH,1.0,1.9459101490553132
1134,1845,32,ACH,1.0,3.4965075614664802
6,1702,7,ACH,1.0,2.0794415416798357
1473,916,10,ACH,1.0,2.3978952727983707
1148,645,21,ACH,1.0,3.091042453358316
17,214,6,ACH,1.0,1.9459101490553132
1466,1442,39,ACH,1.0,3.6888794541139363
696,947,12,ACH,1.0,2.5649493574615367
1110,713,12,ACH,1.0,2.5649493574615367
965,1108,23,GABA,-1.0,-3.1780538303479458
1551,549,6,ACH,1.0,1.9459101490553132
254,1032,8,ACH,1.0,2.1972245773362196
1470,1023,25,ACH,1.0,3.258096538021482
273,690,5,ACH,1.0,1.791759469228055
440,1741,5,ACH,1.0,1.791759469228055
602,217,44,GABA,-1.0,-3.8066624897703196
1149,938,19,GABA,-1.0,-2.995732273553991
581,602,27,ACH,1.0,3.332204510175204
1187,1318,6,ACH,1.0,1.9459101490553132
1426,1115,8,ACH,1.0,2.1972245773362196
1445,1361,21,GABA,-1.0,-3.091042453358316
55,175,24,ACH,1.0,3.2188758248682006
698,631,12,GABA,-1.0,-2.5649493574615367
1085,1653,7,GABA,-1.0,-2.0794415416798357
1621,1463,9,ACH,1.0,2.302585092994046
399,1103,19,ACH,1.0,2.995732273553991
1809,411,16,GABA,-1.0,-2.833213344056216
83,121,8,ACH,1.0,2.1972245773362196
1516,1389,53,ACH,1.0,3.9889840465642745
1055,1222,10,ACH,1.0,2.3978952727983707
379,691,10,ACH,1.0,2.3978952727983707
1120,1702,14,ACH,1.0,2.70805020110221
126,590,9,ACH,1.0,2.302585092994046
1821,1540,6,ACH,1.0,1.9459101490553132
1585,573,10,ACH,1.0,2.3978952727983707
812,1742,6,ACH,1.0,1.9459101490553132
403,1738,11,GABA,-1.0,-2.4849066497880004
1232,1519,11,GABA,-1.0,-2.4849066497880004
1415,561,69,GABA,-1.0,-4.248495242049359
1091,296,31,ACH,1.0,3.4657359027997265
775,1308,16,ACH,1.0,2.833213344056216
195,117,31,GABA,-1.0,-3.4657359027997265
1338,458,5,ACH,1.0,1.791759469228055
1621,1386,6,ACH,1.0,1.9459101490553132
1845,1014,9,GABA,-1.0,-2.302585092994046
1718,1135,21,GABA,-1.0,-3.091042453358316
192,88,5,GABA,-1.0,-1.791759469228055
580,971,6,GABA,-1.0,-1.9459101490553132
852,919,13,ACH,1.0,2.6390573296152584
1089,29,8,ACH,1.0,2.1972245773362196
1759,514,6,GABA,-1.0,-1.9459101490553132
655,1838,312,GABA,-1.0,-5.746203190540153
169,516,8,OCT,1.0,2.1972245773362196
446,633,20,ACH,1.0,3.044522437723423
1815,668,11,ACH,1.0,2.4849066497880004
1527,881,5,GABA,-1.0,-1.791759469228055
768,1331,27,GABA,-1.0,-3.332204510175204
1329,1081,32,ACH,1.0,3.4965075614664802
